index	#1 Label	#2 ImageID	#3 String	#3 String
2701	1	8735.jpg	@ ChesterCheetah why there is no hot cheetos in canada ? ? ? jus finished one pack sent frm $T$ but i need more . . .	Boston
2702	2	1773334.jpg	RT @ craicdealers : WHEN $T$ SCORED A GOAL AND HE RAN TO NIALL I LOVE THEM SO MUCH	HARRY
2703	2	1773334.jpg	RT @ craicdealers : WHEN HARRY SCORED A GOAL AND HE RAN TO $T$ I LOVE THEM SO MUCH	NIALL
2704	1	33942.jpg	RT @ BuzzFeedRewind : $T$ was the performer at the 1972 Super Bowl halftime show .	Ella Fitzgerald
2705	1	33942.jpg	RT @ BuzzFeedRewind : Ella Fitzgerald was the performer at the 1972 $T$ halftime show .	Super Bowl
2706	1	71380.jpg	# NextDayChi : Summer ' s coming fast . Shooting hoops in $T$ the day after a 16yo died	Marquette Park
2707	2	728695.jpg	Please welcome $T$ to the City ! Ann started as an office assistant last month .	Ann Meyerhoff
2708	1	728695.jpg	Please welcome Ann Meyerhoff to the City ! $T$ started as an office assistant last month .	Ann
2709	1	126384.jpg	RT @ MexicoEsMagico : $T$ Jalisco .	Puerto Vallarta
2710	1	126384.jpg	RT @ MexicoEsMagico : Puerto Vallarta $T$ .	Jalisco
2711	2	113713.jpg	RT @ artsy : Happy Birthday to $T$ , born on this day in 1594 :	Nicolas Poussin
2712	1	477420.jpg	Another warm evening for baseball in $T$ . @ PIX11News	Flushing
2713	1	701575.jpg	Who is going to finish 7th overall - $T$ or Korea ? Watch live at	Sweden
2714	1	701575.jpg	Who is going to finish 7th overall - Sweden or $T$ ? Watch live at	Korea
2715	2	322023.jpg	$T$ lives ! - Currently adorning Cambridge infrastructure	Margritte
2716	1	322023.jpg	Margritte lives ! - Currently adorning $T$ infrastructure	Cambridge
2717	0	63152.jpg	RT @ MrJemedari : @ LeViyerrah : Please help find Dennis he has been $T$ since friday . Here ' s his picture Lol !	MIA
2718	1	51190.jpg	RT @ PJPartington : Canadian and $T$ GHG emissions relative to various base years # cdnpoli	US
2719	1	51190.jpg	RT @ PJPartington : Canadian and US $T$ emissions relative to various base years # cdnpoli	GHG
2720	1	73526.jpg	Follow the flower , this way to $T$ bag check	Lolla
2721	1	63164.jpg	Project manager $T$ , brother of owner John , explaining that the house will start to move at 1 p . m .	Mark Jansheski
2722	1	63164.jpg	Project manager Mark Jansheski , brother of owner $T$ , explaining that the house will start to move at 1 p . m .	John
2723	1	1127187.jpg	RT @ Slate : How to spot Jeff Goldblum in $T$ :	Jurassic World
2724	1	63129.jpg	RT @ BeforeFootball : Throwback to when Colonel Gaddafi was linked with buying $T$	Crystal Palace
2725	2	1966014.jpg	RT @ kyle2lamb : Congrats to $T$ and @ KatherineWebb eminem is also shocked by this	Brent Musburger
2726	1	62597.jpg	RT @ CreativeReview : $T$ 2015 : The winners and some reflections	Cannes Lions
2727	0	1942927.jpg	RT @ TumbIrsPosts : $T$ died when they stopped doing this	Disney
2728	1	526805.jpg	RT @ AlbeGeldenhuys : Just arrived , our new $T$ Ketone body toner drink	CLA
2729	1	526805.jpg	RT @ AlbeGeldenhuys : Just arrived , our new CLA $T$ body toner drink	Ketone
2730	1	1305690.jpg	RT @ Earthlmages : Train station , $T$	France
2731	1	1114623.jpg	@ Hollyholm defeats $T$ via G752	Juliana Werner
2732	0	15971.jpg	RT @ terrifyingposts : The $T$ movie looks terrifying	attack on Titan
2733	1	444201.jpg	RT @ rtyourcrushes : $T$	Zayn Malik
2734	1	1080632.jpg	RT @ taylorswift13 : Finding wings in $T$ .	New York City
2735	0	115886.jpg	RT @ TCEuk : How the war in $T$ finds its roots in climate change	Syria
2736	1	211845.jpg	RT @ VanityFair : The $T$ gave Robin Williams a loving tribute this weekend .	Disney Channel
2737	2	211845.jpg	RT @ VanityFair : The Disney Channel gave $T$ a loving tribute this weekend .	Robin Williams
2738	0	1293934.jpg	RT @ Interpreter Mag : Ukrainian Site Marks Time Since $T$ Has Been Missing	Putin
2739	2	743096.jpg	Save 75 off on selected cookware set . Today Only at $T$ !	Sears
2740	2	809755.jpg	RT @ winnazworld : WE ARE WINNAZ - a big shout out from the WINNAZ production team in $T$ ! # wearewinnaz	Musanze
2741	1	67570.jpg	RT @ CoachellaFSHN : $T$	Cody Simpson
2742	1	628861.jpg	RT @ UnivEventsIU : Seen backstage before the installation of @ IUSoutheast Chancellor $T$ # IUSInstallation	Ray Wallace
2743	1	942379.jpg	RT @ mjfoster83 : And we got a logo ! $T$ at # NACIS2014	Kevin McManigal
2744	1	74707.jpg	RT @ OU Football : Training inside $T$ today . # OUDNA	Everest
2745	1	139042.jpg	New book edited by former postdoc $T$ : Molecular Mechanisms of Plant Adaptation	Roosa Laitinen
2746	1	139042.jpg	New book edited by former postdoc Roosa Laitinen : $T$	Molecular Mechanisms of Plant Adaptation
2747	1	109554.jpg	@ BipolarBlogger my # letterstodaniel memoir about bp disorder got a 4 week run at the $T$ in Lou , KY	Alley Theater
2748	1	109554.jpg	@ BipolarBlogger my # letterstodaniel memoir about bp disorder got a 4 week run at the Alley Theater in $T$ , KY	Lou
2749	1	109554.jpg	@ BipolarBlogger my # letterstodaniel memoir about bp disorder got a 4 week run at the Alley Theater in Lou , $T$	KY
2750	2	15001.jpg	RT @ ToniKroos : Come on $T$ !	Roger
2751	0	179713.jpg	Russia - Homophobic ideologue $T$ fears that transgender will lead to transhuman	Aleksandr Dugin
2752	1	1704395.jpg	RT @ MTVteenwolf : $T$ says type faster . @ DSprayberry	Jeff
2753	1	1810154.jpg	Let us always meet each other with smile , for the smile is the beginning of love . $T$ # Smile # Love	Mother Teresa
2754	1	1018601.jpg	Teamwork at $T$ , Mahajanga : surgeons , anethetists nurses adapt # WHOChecklist # Lifebox @ MercyShipsUK	Lutheran Hospital
2755	1	1018601.jpg	Teamwork at Lutheran Hospital , $T$ : surgeons , anethetists nurses adapt # WHOChecklist # Lifebox @ MercyShipsUK	Mahajanga
2756	2	346300.jpg	RT @ Lakers : $T$ snag the # 2 pick in the 2015 NBADraft ! ! # LakersDraft	The Lakers
2757	1	346300.jpg	RT @ Lakers : The Lakers snag the # 2 pick in the 2015 $T$ ! ! # LakersDraft	NBADraft
2758	2	139261.jpg	$T$ lifts poor farmers from poverty , saves lives @ mark lynas @ NYTimes	# GMO
2759	1	537493.jpg	RT @ Zweder Masters : After a wild Saturday night , $T$ was dropped off at home by her knights in shining armour .	Jane
2760	1	524826.jpg	RT @ GreatOldPics : $T$ and his therapist . Happiness in intelligent people is the rarest thing I know .	Einstein
2761	0	29257.jpg	$T$ was pretty sick today . Freshies and nobody to track it out	Alpine
2762	1	36762.jpg	RT @ iStay4Selena : $T$ talking about Demi .	Selena
2763	1	36762.jpg	RT @ iStay4Selena : Selena talking about $T$ .	Demi
2764	1	64125.jpg	RT @ MODSUN : hey I ' m $T$ . I ' m in Italy right now .	Mod
2765	1	64125.jpg	RT @ MODSUN : hey I ' m Mod . I ' m in $T$ right now .	Italy
2766	0	1294329.jpg	RT @ GaryGJohnson : vim users get ready to accidentally power down your new $T$ every 5 seconds	Macbook
2767	2	966817.jpg	Thank you to everyone who came out to the # LeducTransit launch . We look forward to serving the $T$ region !	# Leduc
2768	1	90531.jpg	. @ FDiLella talks to $T$ and Emilio Estefan about their new Broadway musical On Your Feet .	Gloria
2769	1	90531.jpg	. @ FDiLella talks to Gloria and $T$ about their new Broadway musical On Your Feet .	Emilio Estefan
2770	1	90531.jpg	. @ FDiLella talks to Gloria and Emilio Estefan about their new $T$ musical On Your Feet .	Broadway
2771	1	90531.jpg	. @ FDiLella talks to Gloria and Emilio Estefan about their new Broadway musical $T$ .	On Your Feet
2772	1	125882.jpg	RT @ HistoryInPics : Parking at the $T$ . 1914 .	Grand Canyon
2773	2	49805.jpg	RT @ AlexHortonTX : ISIS supporters talking $T$ . Twitter has reached the singularity	Robin Williams
2774	1	49805.jpg	RT @ AlexHortonTX : ISIS supporters talking Robin Williams . $T$ has reached the singularity	Twitter
2775	1	422029.jpg	$T$ authorities seek home invasion suspect who fondled woman in shower	Coconino County
2776	2	93225.jpg	RT @ SheilaGCraft : We just landed in $T$ ! We miss you @ ElevateLC We look forward to this weekend !	Hong Kong
2777	2	616876.jpg	RT @ WesleyLowery : Donald Trump burst through the wall of the # votersfirst forum , secures victory as $T$ nominee	GOP
2778	2	675.jpg	RT @ Mascherano : Ya tenemos la Foto Oficial . Vamos $T$ ! ! ! ! ! !	Argentina
2779	1	119798.jpg	RT @ TaiQuonLee : $T$ : Ma , I want Mimi amp Eva to move w us to LA . Joseline : # LHHATL	Stevie
2780	2	119798.jpg	RT @ TaiQuonLee : Stevie : Ma , I want $T$ amp Eva to move w us to LA . Joseline : # LHHATL	Mimi
2781	2	119798.jpg	RT @ TaiQuonLee : Stevie : Ma , I want Mimi amp $T$ to move w us to LA . Joseline : # LHHATL	Eva
2782	1	119798.jpg	RT @ TaiQuonLee : Stevie : Ma , I want Mimi amp Eva to move w us to $T$ . Joseline : # LHHATL	LA
2783	1	119798.jpg	RT @ TaiQuonLee : Stevie : Ma , I want Mimi amp Eva to move w us to LA . $T$ : # LHHATL	Joseline
2784	1	1046722.jpg	No eyes that have seen beauty ever lose their sight - $T$ @ Lauren White88 :	Jean Toomer
2785	1	1309918.jpg	I am $T$ and I am 7 weeks old	Duke
2786	1	442592.jpg	The # Spartans are on the court for open practice in $T$ . My stories from # FinalFour on @ FOX2News at 5 amp 6	Indianapolis
2787	2	594391.jpg	BOOK GIVEAWAY ! $T$ : The Clintons vs . The Obamas by Edward Klein . . . LAST CHANCE ! !	Blood Feud
2788	1	594391.jpg	BOOK GIVEAWAY ! Blood Feud : $T$ vs . The Obamas by Edward Klein . . . LAST CHANCE ! !	The Clintons
2789	1	594391.jpg	BOOK GIVEAWAY ! Blood Feud : The Clintons vs . $T$ by Edward Klein . . . LAST CHANCE ! !	The Obamas
2790	2	594391.jpg	BOOK GIVEAWAY ! Blood Feud : The Clintons vs . The Obamas by $T$ . . . LAST CHANCE ! !	Edward Klein
2791	2	1045634.jpg	RT @ OlivierAwards : ON THIS DAY in 1987 , $T$ died . He won an incredible 8 @ TheTonyAwards for his choreography .	Bob Fosse
2792	1	662863.jpg	RT @ tetratrak : Demonstrating tetratrak with @ MJBAnet at the CCC show in $T$	Portland
2793	2	93088.jpg	Thank you @ halbertsma amp $T$ for your inspiring talks !	Katrin Eling
2794	1	684742.jpg	RT @ desusnice : $T$ fed up with # TeamNatural	Anthony Mackie
2795	2	109425.jpg	RT @ SenTedCruz : Congratulations to @ netanyahu . He has been an extraordinary leader for $T$ . # IsraelElections	Israel
2796	1	1033482.jpg	RT @ HistoricalPics : $T$ soldier helping a boy cross the new Berlin Wall , to reunite with his family . 1961	East German
2797	1	1033482.jpg	RT @ HistoricalPics : East German soldier helping a boy cross the new $T$ , to reunite with his family . 1961	Berlin Wall
2798	1	1687527.jpg	Turns out , neither of these footprints belongs to $T$ .	Brian Williams
2799	1	272531.jpg	calling out one instagram ad at a time . save this one for fall , $T$ .	jack
2800	0	1347364.jpg	RT @ kookienea : $T$ , is it right to lie down in a bowling alley ? : )	Jungkook
2801	2	570555.jpg	RT @ barcastuff : Picture : $T$ thrown in the air by players	Luis Enrique
2802	2	517204.jpg	This pic gets me so hyped and gives me the chills ! Senior $T$ , paying RESPECT # PrincetonPride	Hailey Martin
2803	1	127709.jpg	RT @ mydaughtersarmy : $T$ , Whose fears are unfounded ? # gunsense	Vince Vaughn
2804	1	1092808.jpg	F . T . McKinstry is a master of this genre . $T$ # epicfantasy # novelseries	Chronicles of Ealiron
2805	1	35965.jpg	Ouch , $T$ . Sex toy ads showing up for the search term toys . . . Danish example attached :	Google
2806	2	304009.jpg	Fancy $T$ in Koh Samui this year ?	Xmas
2807	1	304009.jpg	Fancy Xmas in $T$ this year ?	Koh Samui
2808	1	72021.jpg	Spruce up the yard and spread the word at the same time . @ VoteLorena Get yours at $T$ in Chula Vista	590 Park Way
2809	1	72021.jpg	Spruce up the yard and spread the word at the same time . @ VoteLorena Get yours at 590 Park Way in $T$	Chula Vista
2810	1	21902.jpg	RT @ chanelpuke : $T$ and I have the same outfit	Amber Rose
2811	1	1768889.jpg	RT @ AFP : Military power compared : $T$ , China , South Korea , India , Russia and the United States ,	Japan
2812	1	1768889.jpg	RT @ AFP : Military power compared : Japan , $T$ , South Korea , India , Russia and the United States ,	China
2813	1	1768889.jpg	RT @ AFP : Military power compared : Japan , China , $T$ , India , Russia and the United States ,	South Korea
2814	1	1768889.jpg	RT @ AFP : Military power compared : Japan , China , South Korea , $T$ , Russia and the United States ,	India
2815	1	1768889.jpg	RT @ AFP : Military power compared : Japan , China , South Korea , India , $T$ and the United States ,	Russia
2816	1	1768889.jpg	RT @ AFP : Military power compared : Japan , China , South Korea , India , Russia and the $T$ ,	United States
2817	2	24881.jpg	$T$ in Helsinki . 1 . 5 million visitors every year . Beautiful piece of art and culture . Perfect atmosphere .	Kaisa Library
2818	1	24881.jpg	Kaisa Library in $T$ . 1 . 5 million visitors every year . Beautiful piece of art and culture . Perfect atmosphere .	Helsinki
2819	2	1364981.jpg	Great way to spend lunch - - $T$ got another award !	Bob
2820	2	414467.jpg	Life of the $T$ in Sabah . Beautiful photo by Alex Goh # MalaysiaTrulyAsia # MyFest2015 # VisitSabah # ttot	Sea Bajau
2821	2	414467.jpg	Life of the Sea Bajau in $T$ . Beautiful photo by Alex Goh # MalaysiaTrulyAsia # MyFest2015 # VisitSabah # ttot	Sabah
2822	2	414467.jpg	Life of the Sea Bajau in Sabah . Beautiful photo by $T$ # MalaysiaTrulyAsia # MyFest2015 # VisitSabah # ttot	Alex Goh
2823	1	1135540.jpg	RT @ faithomatic : Found dog at $T$ . # Riverdale # DogsTO	Gerrard and Carlaw
2824	2	94207.jpg	RT @ JohnFugelsang : $T$ amp Hemingway . Good morning .	Spencer Tracy
2825	2	94207.jpg	RT @ JohnFugelsang : Spencer Tracy amp $T$ . Good morning .	Hemingway
2826	1	332783.jpg	RT @ JohnsonCOIAGOP : @ millermeeks announcing $T$ candidacy at Johnson Co GOP meeting	# IA2
2827	1	332783.jpg	RT @ JohnsonCOIAGOP : @ millermeeks announcing # IA2 candidacy at $T$ meeting	Johnson Co GOP
2828	1	1063599.jpg	NEW : $T$ and # Retro Creations by Chris McVeigh	# Lego Televisions
2829	1	1063599.jpg	NEW : # Lego Televisions and $T$ by Chris McVeigh	# Retro Creations
2830	1	1063599.jpg	NEW : # Lego Televisions and # Retro Creations by $T$	Chris McVeigh
2831	0	477410.jpg	$T$ is still around . Expected to become post - tropical tomorrow . @ PIX11News	Fred
2832	2	671610.jpg	@ canterburyasia $T$ boys from the @ junglecrows looking very smart of to # Nagpur . # IndianRugby @ asianrugbyFU goodluck .	U19
2833	1	671610.jpg	@ canterburyasia U19 boys from the @ junglecrows looking very smart of to $T$ . # IndianRugby @ asianrugbyFU goodluck .	# Nagpur
2834	2	886017.jpg	Congrats to $T$ on being named the next Commissioner of # MLB . I think he is an excellent choice .	Rob Manfred
2835	1	886017.jpg	Congrats to Rob Manfred on being named the next Commissioner of $T$ . I think he is an excellent choice .	# MLB
2836	1	73702.jpg	Rise and shine at $T$	Jerusalem City Hall
2837	1	1126676.jpg	$T$ editor Andrew Kiraly is ready to pick some raffle winners !	Desert Companion
2838	1	614975.jpg	$T$ talks about her journey to 50 bringing humility , curiosity and laughter with her .	Jo
2839	1	735189.jpg	# Writing is an obsessive - compulsive disorder . $T$ # amwriting	T Coraghessan Boyle
2840	1	558375.jpg	RT @ thewonderwheel : $T$ as Han Solo ? Yes , please ! # SDCC	Bill Murray
2841	1	558375.jpg	RT @ thewonderwheel : Bill Murray as $T$ ? Yes , please ! # SDCC	Han Solo
2842	1	558375.jpg	RT @ thewonderwheel : Bill Murray as Han Solo ? Yes , please ! $T$	# SDCC
2843	1	178776.jpg	$T$ today called for an end to life - without - parole sentences for kids Via @ theCFSY # EndJLWOP	The American Bar Association
2844	1	9763.jpg	RT @ definebabe : $T$ Summer @ MsIndiaSummer pics gallery from # AllGirlMassage # Babes # Lingerie	India
2845	1	74866.jpg	When u too cheap for $T$	Disney
2846	2	1412668.jpg	$T$ , Keynote Speaker . . . extraordinary !	Joel Manby
2847	1	48396.jpg	RT @ Sustainable2050 : 100 wind ( dark blue ) and solar ( yellow ) electricity for $T$ , yesterday !	Denmark
2848	2	70861.jpg	$T$ evens the score at 1 - 1 against Corey Crawford in the second period . # Blackhawks	Filppula
2849	1	70861.jpg	Filppula evens the score at 1 - 1 against $T$ in the second period . # Blackhawks	Corey Crawford
2850	2	40674.jpg	RT @ ComplexMag : $T$ will receive the Video Vanguard Award at the 2015 MTV VMAs :	Kanye West
2851	1	40674.jpg	RT @ ComplexMag : Kanye West will receive the $T$ at the 2015 MTV VMAs :	Video Vanguard Award
2852	1	40674.jpg	RT @ ComplexMag : Kanye West will receive the Video Vanguard Award at the 2015 $T$ :	MTV VMAs
2853	0	115111.jpg	RT @ dysondoc : The new $T$ book is a bit dark .	Enid Blyton
2854	1	735890.jpg	All # artists , if they are to survive , are forced , at last , to tell the whole story to vomit the anguish up . $T$	Baldwin
2855	2	1794386.jpg	Goal Rapids . $T$ puts the burgundy 1 - 0 up on 84 minutes ! ! !	Gabby Torres
2856	1	32653.jpg	RT @ r ssewa : President of $T$ - should continue with globalisation of solidarity - # gpedc # GPHLM @ CSOPartnership	Mexico
2857	1	71966.jpg	RT @ NLNavyNews : Parade and naval review in $T$ for the 40th jubilee of reign of Queen Wilhelmina # OTD 1938 @ koninklijkhuis	Scheveningen
2858	1	71966.jpg	RT @ NLNavyNews : Parade and naval review in Scheveningen for the 40th jubilee of reign of $T$ # OTD 1938 @ koninklijkhuis	Queen Wilhelmina
2859	1	167617.jpg	$T$ capitalized on resource extraction with genuine savings # businesshumanitarianforum	# Botswana
2860	1	74235.jpg	Why not $T$ 914 258 2496	Herbalife
2861	2	20136.jpg	RT @ darrenrovell : Huge $T$ champagne ad in Times Square	Roger Federer
2862	1	20136.jpg	RT @ darrenrovell : Huge Roger Federer champagne ad in $T$	Times Square
2863	2	712218.jpg	RT @ Mr BQC : $T$ will understand the amount of greatness in these pictures	Caribbeans
2864	2	67779.jpg	@ Independent : $T$ likens jokes about her age to racism : lt - - # disnigga lt - # HerWordNotMine	Madonna
2865	0	110312.jpg	RT @ davidcommon : RIP $T$	Cpl Nathan Cirillo
2866	1	127314.jpg	Why @ Amnesty International adopted a policy on treatment of sex - workers yesterday in $T$ , Ire . # HumanRights	Dublin
2867	1	196587.jpg	Rehearsal for $T$ tomorrow SVMS Dare2BReal @ lakesmpls @ elimickelson amp @ Juliebascom	Southview Naturalization Ceremony
2868	2	73013.jpg	RT @ cnni : May the force be with $T$ ' s awesome new Star Wars airplane :	ANA
2869	2	73013.jpg	RT @ cnni : May the force be with ANA ' s awesome new $T$ airplane :	Star Wars
2870	1	1038040.jpg	RT @ EasterEggsTV : If $T$ had been set in the U . K .	Breaking Bad
2871	1	65561.jpg	RT @ nytimes : $T$ mandates vaccines for schoolchildren	California
